Schulnummer;Schultyp;Name;Strasse;PLZ;Ort;Homepage;Link
"2010";"Volksschule zur sonderp?dagog. F?rderung";"Seerosenschule Sonderpädagogisches Förderzentrum Poing ";"Seerosenstr. 19";"85586";"Poing";"www.seerosenschule.de";"/schule/2010.html"
"2464";"Grund- u. Mittelschule";"Anni-Pickert-Grundschule Poing   ";"Gruber Str. 4";"85586";"Poing";"www.vs-poing.de";"/schule/2464.html"
"2740";"Grund- u. Mittelschule";"Grundschule Poing, an der Karl-Sittler-Straße  ";"Rathausstr. 3 a";"85586";"Poing";"www.gs-ks.de";"/schule/2740.html"
"3063";"Grund- u. Mittelschule";"Grundschule Poing, Am Bergfeld  ";"Gebrüder-Grimm-Str. 2";"85586";"Poing";" ";"/schule/3063.html"
"1220";"Grund- u. Mittelschule";"Karlheinz-Böhm-Mittelschule Vaterstetten am Hans-Luft-Weg ";"Hans-Luft-Weg 6";"85591";"Vaterstetten";"www.gms-vaterstetten.de";"/schule/1220.html"
"2462";"Grund- u. Mittelschule";"Karlheinz-Böhm-Grundschule Vaterstetten am Hans-Luft-Weg ";"Hans-Luft-Weg 6";"85591";"Vaterstetten";"www.gms-vaterstetten.de";"/schule/2462.html"
"2469";"Grund- u. Mittelschule";"Grundschule Vaterstetten, an der Wendelsteinstraße  ";"Wendelsteinstr. 8";"85591";"Vaterstetten";"www.gs-vaterstetten.de";"/schule/2469.html"
"0362";"Gymnasium";"Humboldt-Gymnasium Vaterstetten in Baldham  ";"Johann-Strauß-Str. 41";"85598";"Baldham";"www.humboldtgym-vaterstetten.de";"/schule/0362.html"
"0765";"Realschule";"Staatliche Realschule Vaterstetten in Baldham  ";"Neue Poststr. 6";"85598";"Baldham";"www.realschule-vaterstetten.de";"/schule/0765.html"
"2467";"Grund- u. Mittelschule";"Grundschule Baldham, an der Brunnenstraße  ";"Brunnenstr. 3";"85598";"Baldham";"www.gs-baldham.de";"/schule/2467.html"
"2461";"Grund- u. Mittelschule";"Grundschule Parsdorf in Vaterstetten  ";"Purfinger Str. 20";"85599";"Parsdorf";"www.gs-parsdorf.de";"/schule/2461.html"
"2468";"Grund- u. Mittelschule";"Grundschule Zorneding   ";"Schulstr. 11";"85604";"Zorneding";"www.schulezorneding.de";"/schule/2468.html"
"0531";"Realschule";"St.-Emmeram-Realschule Staatl. Realschule Aschheim  ";"Eichendorffstr. 14";"85609";"Aschheim";"https://www.rsaschheim.de";"/schule/0531.html"
"2728";"Grund- u. Mittelschule";"Kelten-Grundschule Aschheim   ";"Herdweg 16";"85609";"Aschheim";"www.grundschule-aschheim.de";"/schule/2728.html"
"0989";"Gymnasium";"Staatliches Gymnasium Kirchseeon   ";"Moosacher Str. 3";"85614";"Kirchseeon";"www.gymnasium-kirchseeon.de";"/schule/0989.html"
"1219";"Grund- u. Mittelschule";"Mittelschule Kirchseeon   ";"Münchner Str. 19";"85614";"Kirchseeon";"www.gmskirchseeon.de";"/schule/1219.html"
"1438";"Gewerbliche Fachschule";"Fachschule für Bautechnik des Berufsförderungswerkes München gGmbH in Kirchseeon ";"Moosacher Str. 31";"85614";"Kirchseeon";"www.bfw-muenchen.de";"/schule/1438.html"
"1556";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Podologie der Berufsförderungswerk München gemeinnützige GmbH Kirchseeon ";"Moosacher Straße 31";"85614";"Kirchseeon";"www.bfw-muenchen.de";"/schule/1556.html"
"1667";"Berufsschule zur sonderp?dagog. F?rderung";"Berufsschule St. Zeno Kirchseeon Priv. Berufsschule zur sonderpäd. Förderung, Förderschwerp. Lernen ";"Am Hirtenfeld 11";"85614";"Kirchseeon";"berufsschule-st-zeno.de";"/schule/1667.html"
"2457";"Grund- u. Mittelschule";"Grundschule Kirchseeon   ";"Münchner Str. 19";"85614";"Kirchseeon";"www.gmskirchseeon.de";"/schule/2457.html"
"1216";"Grund- u. Mittelschule";"Mittelschule Aßling   ";"Schulstr. 3-5";"85617";"Aßling";"www.schule-assling.de";"/schule/1216.html"
"2448";"Grund- u. Mittelschule";"Grundschule Aßling   ";"Schulstr. 3 - 5";"85617";"Aßling";"www.schule-assling.de";"/schule/2448.html"
"2731";"Grund- u. Mittelschule";"Grundschule Feldkirchen   ";"Richthofenstr. 1";"85622";"Feldkirchen";"www.schule-feldkirchen.de";"/schule/2731.html"
"3291";"Berufsfachs. f. Hauswirtschaft u. Sozialberufe";"Staatliche Berufsfachschule für Kinderpflege München-Land  ";"Dornacher Str. 3b";"85622";"Feldkirchen";"www.bs-ml.de";"/schule/3291.html"
"1046";"Freie Waldorfschule";"Freie Schule Glonntal in Baiern  ";"Glonntalstr. 13";"85625";"Baiern";"www.freie-schule-glonntal.de";"/schule/1046.html"
"1218";"Grund- u. Mittelschule";"Mittelschule Glonn   ";"Klosterweg 10";"85625";"Glonn";"www.schule-glonn.de";"/schule/1218.html"
"1510";"Volksschule zur sonderp?dagog. F?rderung";"Schloss Zinneberg, st. anerk. priv. Förderzentrum m. Förderschwerpunkt emot.u.soz.Entw.,d.Schwestern vom Guten Hirten, K.d.ö.R.Zinneb.,Glonn";"Zinneberg 1";"85625";"Glonn";" ";"/schule/1510.html"
"1682";"Berufsschule zur sonderp?dagog. F?rderung";"Schloss Zinneberg,St. anerk. priv. Berufssch.z.sonderpäd.Förd.,Förder- schwerpunkt emot.u.soz.Entw.d.Schw. v.G.Hirten,K.d.ö.R.,Zinneberg,Glonn";"Zinneberg 1";"85625";"Glonn";"schloss-zinneberg.de";"/schule/1682.html"
"2453";"Grund- u. Mittelschule";"Grundschule Glonn   ";"Klosterweg 10";"85625";"Glonn";"www.schule-glonn.de";"/schule/2453.html"
"2737";"Grund- u. Mittelschule";"Grundschule Neukeferloh in Grasbrunn  ";"Birkenstr. 6";"85630";"Grasbrunn";"www.gs-neukeferloh.de";"/schule/2737.html"
"0205";"Gymnasium";"Gymnasium Höhenkirchen-Siegertsbrunn  ";"Bahnhofplatz 4";"85635";"Höhenkirchen-Siegertsbrunn";"www.gym-hksb.de";"/schule/0205.html"
"1250";"Grund- u. Mittelschule";"Erich Kästner-Mittelschule Höhenkirchen-Siegertsbrunn  ";"Brunnthaler Str. 8";"85635";"Höhenkirchen-Siegertsbrunn";"www.erichkaestner-schule.com";"/schule/1250.html"
"2741";"Grund- u. Mittelschule";"Sigoho-Marchwart-Grundschule Höhenkirchen-Siegertsbrunn  ";"Bahnhofstr. 10";"85635";"Höhenkirchen-Siegertsbrunn";"https://www.sigoho-marchwart-gs.de";"/schule/2741.html"
"2889";"Grund- u. Mittelschule";"Erich Kästner-Grundschule Höhenkirchen-Siegertsbrunn  ";"Brunnthaler Str. 8";"85635";"Höhenkirchen-Siegertsbrunn";"www.erichkaestner-schule.com";"/schule/2889.html"
"1540";"Volksschule zur sonderp?dagog. F?rderung";"Clemens-Maria-Hofbauer-Schule,Priv. Förderz.m.d.Förderschw.em.u.soz. Entw.,Putzbr.,Tr.:Kath.Jugendfürs. d. Erzdiöz. München u.Freising e.V.";"Theodor-Heuss-Str. 18";"85640";"Putzbrunn";" ";"/schule/1540.html"
"2759";"Grund- u. Mittelschule";"Grundschule Putzbrunn   ";"Rathausstr. 5";"85640";"Putzbrunn";"www.grundschule-putzbrunn.de";"/schule/2759.html"
"2015";"Volksschule zur sonderp?dagog. F?rderung";"Korbinianschule Steinhöring, Priv. Förderzentrum, Förderschwer- punkt geist. Entwicklung, Tr.:Kath. Jugendfürs.d.Erzdiöz.München u.Fr.";"Münchener Straße 45";"85643";"Steinhöring";" ";"/schule/2015.html"
"2466";"Grund- u. Mittelschule";"Grundschule Steinhöring   ";"Münchener Str. 34";"85643";"Steinhöring";"www.gs-steinhoering.de";"/schule/2466.html"
"2447";"Grund- u. Mittelschule";"Grundschule Anzing   ";"Gartenstr. 2";"85646";"Anzing";"https://www.anzing.de/grundschule-2/unsere-schule";"/schule/2447.html"
"2730";"Grund- u. Mittelschule";"Grundschule Brunnthal   ";"Schulstr. 2";"85649";"Brunnthal";"www.grundschule-brunnthal.de";"/schule/2730.html"
"2463";"Grund- u. Mittelschule";"Grundschule Pliening   ";"Kirchweg 32";"85652";"Pliening";" ";"/schule/2463.html"
"2755";"Grund- u. Mittelschule";"Grundschule Helfendorf in Aying  ";"Glonner Str. 11";"85653";"Aying";"www.grundschule-aying.de";"/schule/2755.html"
"1228";"Grund- u. Mittelschule";"Grundschule Forstern   ";"Schulstr. 4";"85659";"Forstern";"https://www.gms-forstern.de";"/schule/1228.html"
"2525";"Grund- u. Mittelschule";"Mittelschule Forstern   ";"Schulstr. 4";"85659";"Forstern";"https://www.gms-forstern.de";"/schule/2525.html"
"2451";"Grund- u. Mittelschule";"Georg-Kerschensteiner-Grundschule Forstinning  ";"Aicher Str. 1";"85661";"Forstinning";"https://gs-forstinning.de";"/schule/2451.html"
"2456";"Grund- u. Mittelschule";"Grundschule Hohenlinden   ";"Pfarrer-Andrä-Str. 1";"85664";"Hohenlinden";"www.gs-hohenlinden.de";"/schule/2456.html"
"2459";"Grund- u. Mittelschule";"Grundschule Moosach-Alxing   ";"Glonner Str. 2";"85665";"Moosach";"www.gs-moosach-alxing.de";"/schule/2459.html"
"2571";"Grund- u. Mittelschule";"Private Montessori-Volksschule Moosach-Niederseeon (Grund- und Hauptschule) ";"Niederseeon 10";"85665";"Moosach";"www.niederseeon.de";"/schule/2571.html"
"2460";"Grund- u. Mittelschule";"Grundschule Egmating-Oberpframmern   ";"Soiherweg 2";"85667";"Oberpframmern";"www.grundschule-egmating-oberpframmern.de";"/schule/2460.html"
"2536";"Grund- u. Mittelschule";"Grundschule Pastetten   ";"Schulstr. 11";"85669";"Pastetten";" ";"/schule/2536.html"
"0734";"Realschule zur sonderp?dagog. F?rderung";"Edith-Stein-Schule, st.anerk.Real- schule z. sonderpäd. Förd., Förder- schwerpunkt Sehen Unterschleißheim d. Ver. f. Sehgeschädigtenerz. e.V.";"Pater-Setzer-Platz 1";"85716";"Unterschleißheim";"www.sbz.de";"/schule/0734.html"
"0756";"Realschule";"Therese-Giehse-Realschule Staatl. Realschule Unterschleißheim  ";"Münchner Ring 8";"85716";"Unterschleißheim";"www.tgrs.de";"/schule/0756.html"
"0959";"Gymnasium";"Carl-Orff-Gymnasium Unterschleißheim  ";"Münchner Ring 6";"85716";"Unterschleißheim";"www.carl-orff-gym.de";"/schule/0959.html"
"1136";"Berufsoberschule";"Staatliche Berufsoberschule Unterschleißheim  ";"Südliche Ingolstädter Str. 1";"85716";"Unterschleißheim";"www.fosbos-ush.de";"/schule/1136.html"
"1173";"Fachoberschule";"Staatliche Fachoberschule Unterschleißheim  ";"Südliche Ingolstädter Str. 1";"85716";"Unterschleißheim";"www.fosbos-ush.de";"/schule/1173.html"
"1544";"Volksschule zur sonderp?dagog. F?rderung";"Rupert-Egenberger-Schule Sonderpädagogisches Förderzentrum Unterschleißheim ";"Birkenstr. 4";"85716";"Unterschleißheim";"www.sfz-ush.de";"/schule/1544.html"
"2030";"Volksschule zur sonderp?dagog. F?rderung";"Edith-Stein-Schule, Priv. staatl. anerk.Förderzentrum(GS-u.MS-Stufe) Förderschwerp. Sehen d.Sehbehind.- u.Blindenzentrum e.V., Unterschl.";"Pater-Setzer-Platz 1";"85716";"Unterschleißheim";"www.sbz.de";"/schule/2030.html"
"2656";"Grund- u. Mittelschule";"Montessori-Schule Clara Grunwald Unterschleißheim, priv. Grund- und Hauptschule des Montessori Unterschleißheim e.V.";"Ganghoferstr. 13";"85716";"Unterschleißheim";"www.montessori-unterschleissheim.de";"/schule/2656.html"
"2770";"Grund- u. Mittelschule";"Mittelschule Unterschleißheim, an der Johann-Schmid-Straße  ";"Johann-Schmid-Str. 11a";"85716";"Unterschleißheim";"www.mittelschule-unterschleissheim.de";"/schule/2770.html"
"2794";"Grund- u. Mittelschule";"Grundschule Unterschleißheim, an der Ganghoferstraße  ";"Hans-Carossa-Str. 2";"85716";"Unterschleißheim";"www.ganghoferschule.de";"/schule/2794.html"
"2795";"Grund- u. Mittelschule";"Grundschule Unterschleißheim, an der Johann-Schmid-Straße  ";"Johann-Schmid-Str. 11";"85716";"Unterschleißheim";"www.grundschule-johann-schmid.de";"/schule/2795.html"
"2796";"Grund- u. Mittelschule";"Michael-Ende-Grundschule Unterschleißheim  ";"Raiffeisenstr. 27";"85716";"Unterschleißheim";"m-ende-schule.de";"/schule/2796.html"
"0366";"Gymnasium";"Gymnasium Ismaning   ";"Seidl-Kreuz-Weg 11";"85737";"Ismaning";"www.isgy.de";"/schule/0366.html"
"0758";"Realschule";"Johann-Andreas-Schmeller-Realschule Staatliche Realschule Ismaning  ";"An der Torfbahn 5";"85737";"Ismaning";"www.rs-ismaning.de";"/schule/0758.html"
"1038";"Freie Waldorfschule";"Rudolf-Steiner-Schule Ismaning   ";"Dorfstr. 77";"85737";"Ismaning";"www.waldorfschule-ismaning.de";"/schule/1038.html"
"2744";"Grund- u. Mittelschule";"Mittelschule Ismaning, an der Erich-Zeitler-Straße  ";"Erich-Zeitler-Str. 8";"85737";"Ismaning";"www.ms-ismaning.de";"/schule/2744.html"
"2745";"Grund- u. Mittelschule";"Grundschule Ismaning am Kirchplatz  ";"Gottfried-Ziegler-Str. 5";"85737";"Ismaning";"www.gs-kirchplatz.de";"/schule/2745.html"
"2932";"Grund- u. Mittelschule";"Grundschule Ismaning, Camerloherstraße  ";"Camerloherstr. 20";"85737";"Ismaning";"www.gscamerloher-ismaning.de";"/schule/2932.html"
"0367";"Gymnasium";"Werner-Heisenberg-Gymnasium Garching  ";"Professor-Angermair-Ring 40";"85748";"Garching b.München";"www.whg-garching.de/";"/schule/0367.html"
"2322";"Grund- u. Mittelschule";"Grundschule Garching b. München, West  ";"St.-Severin-Str. 3";"85748";"Garching b. München";"https://www.grundschule-garching-west.de";"/schule/2322.html"
"2323";"Grund- u. Mittelschule";"Max-Mannheimer-Mittelschule Garching b. München  ";"St.-Severin-Str. 3";"85748";"Garching b. München";"www.max-mannheimer-mittelschule.de";"/schule/2323.html"
"2732";"Grund- u. Mittelschule";"Grundschule Hochbrück in Garching b. München  ";"Jahnstr. 1";"85748";"Garching b.München";"www.grundschule-hochbrueck.de";"/schule/2732.html"
"2733";"Grund- u. Mittelschule";"Grundschule Garching b. München, Ost  ";"Professor-Angermair-Ring 41";"85748";"Garching b.München";"www.grundschule-garching-ost.de";"/schule/2733.html"
"0918";"Fachoberschule";"Fachoberschule Karlsfeld des Fachoberschule Dachau e.V.  ";"Zugspitzstr. 3";"85757";"Karlsfeld";"www.fos-karlsfeld.de";"/schule/0918.html"
"2393";"Grund- u. Mittelschule";"Mittelschule Karlsfeld, an der Krenmoosstraße  ";"Krenmoosstr. 46 r";"85757";"Karlsfeld";"www.ms-karlsfeld.de";"/schule/2393.html"
"2432";"Grund- u. Mittelschule";"Grundschule Karlsfeld, an der Krenmoosstraße  ";"Krenmoosstr. 44";"85757";"Karlsfeld";"www.gs-karlsfeld.de";"/schule/2432.html"
"2433";"Grund- u. Mittelschule";"Grundschule Karlsfeld, an der Schulstraße  ";"Schulstr. 8";"85757";"Karlsfeld";"www.vgs-muenchen-karlsfeld.de";"/schule/2433.html"
"1811";"Berufsfachschule des Gesundheitswesens";"Staatl. Berufsfachschule für veterinärmed.-techn. Assistenten Oberschleißheim ";"Veterinärstraße 2";"85764";"Oberschleißheim";"www.lgl.bayern.de";"/schule/1811.html"
"2668";"Grund- u. Mittelschule";"Berglwald-Grundschule Oberschleißheim  ";"Jahnstr. 8";"85764";"Oberschleißheim";"www.berglwaldschule.de";"/schule/2668.html"
"2750";"Grund- u. Mittelschule";"Berglwald-Mittelschule Oberschleißheim  ";"Jahnstr. 8";"85764";"Oberschleißheim";"www.berglwaldschule.de";"/schule/2750.html"
"2751";"Grund- u. Mittelschule";"Grundschule Oberschleißheim in der Parksiedlung  ";"Theodor-Heuss-Str. 23";"85764";"Oberschleißheim";"www.gs-parksiedlung.de";"/schule/2751.html"
"0337";"Gymnasium";"Gymnasium Unterföhring   ";"Mitterfeldallee 17";"85774";"Unterföhring";" ";"/schule/0337.html"
"2766";"Grund- u. Mittelschule";"Grundschule Unterföhring   ";"Bahnhofstr. 3";"85774";"Unterföhring";" ";"/schule/2766.html"
"2556";"Grund- u. Mittelschule";"Grundschule Fahrenzhausen   ";"Schulstr. 1";"85777";"Fahrenzhausen";"www.gs-fahrenzhausen.de";"/schule/2556.html"
"1040";"Ausl?ndische Schule";"Bavarian International School Haimhausen (BIS)  ";"Hauptstr. 1";"85778";"Haimhausen";"bis-school.com";"/schule/1040.html"
"2430";"Grund- u. Mittelschule";"Grundschule Haimhausen   ";"Pfarrstr. 10";"85778";"Haimhausen";"gs-ms-haimhausen.de";"/schule/2430.html"
"2558";"Grund- u. Mittelschule";"Mittelschule Haimhausen   ";"Pfarrstraße 10";"85778";"Haimhausen";"gs-ms-haimhausen.de";"/schule/2558.html"
"2950";"Grund- u. Mittelschule";"Bavarian Internat.School Haimhausen priv. Volksschule (GS und HS) der Bavarian Internat. School gemeinn. Aktiengesellsch. (BIS gAG)";"Hauptstr. 1";"85778";"Haimhausen";"www.bis-school.com";"/schule/2950.html"
"0020";"Gymnasium";"Holbein-Gymnasium Augsburg   ";"Hallstr. 10";"86150";"Augsburg";"www.holbein-gymnasium.de";"/schule/0020.html"
"0021";"Gymnasium";"Städtisches Maria-Theresia- Gymnasium Augsburg  ";"Gutenbergstr. 1";"86150";"Augsburg";"mtg-augsburg.de";"/schule/0021.html"
"0415";"Realschule";"Bertolt-Brecht-Realschule Staatl. Realschule Augsburg I  ";"Völkstr. 20";"86150";"Augsburg";"www.bertolt-brecht-realschule.de";"/schule/0415.html"
"0418";"Realschule";"Mädchenrealschule St.Ursula Augsburg des Schulwerks der Diözese Augsburg ";"Bei St. Ursula 2";"86150";"Augsburg";"www.rs-ursula.de";"/schule/0418.html"
"8006";"Volksschule zur sonderp?dagog. F?rderung";"Ulrichschule Sonderpädagogisches Förderzentrum I Augsburg Süd/West ";"Maximilianstr. 52";"86150";"Augsburg";"www.sfz-ulrichschule.de";"/schule/8006.html"
"8052";"Fachakademie";"Städt. Fachakademie für Sozialpädagogik Augsburg  ";"Predigerberg 1";"86150";"Augsburg";"www.bs3-augsburg.de";"/schule/8052.html"
"8055";"Berufsschule";"Städt. Berufsschule III Augsburg   ";"Predigerberg 1";"86150";"Augsburg";"www.bs3-augsburg.de";"/schule/8055.html"
"8076";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Altenpflege der Berufsfachschulen Heimerer GmbH Augsburg ";"Hermanstr. 11";"86150";"Augsburg";"heimerer.de";"/schule/8076.html"
"8126";"Berufsfachs. f. Hauswirtschaft u. Sozialberufe";"Städt. Berufsfachschule für Kinderpflege Augsburg  ";"Predigerberg 1";"86150";"Augsburg";"www.bs3-augsburg.de";"/schule/8126.html"
"8133";"Berufsfachschule f. Fremdsprachenberufe";"inlingua-Sprachschule - Staatl. anerk. Berufsfachschule für Fremdsprachenberufe Augsburg - Gemeinnützige GmbH";"Bürgermeister-Fischer-Straße 9";"86150";"Augsburg";"www.inlingua-augsburg.de";"/schule/8133.html"
"8153";"Fachakademie";"Städt. Fachakademie für Ernährungs- und Versorgungsmanagement Augsburg ";"Maximilianstr. 79";"86150";"Augsburg";"www.bs3-augsburg.de";"/schule/8153.html"
"8228";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Pflege Augsburg der Berufsfachschulen Heimerer GmbH ";"Hermanstr. 11";"86150";"Augsburg";"heimerer.de";"/schule/8228.html"
"8243";"Berufsfachs. f. Hauswirtschaft u. Sozialberufe";"Städt. Berufsfachschule für Ernährung und Versorgung Augsburg ";"Predigerberg 1";"86150";"Augsburg";"www.bs3-augsburg.de";"/schule/8243.html"
"8267";"Berufsfachs. f. Hauswirtschaft u. Sozialberufe";"Städt. Berufsfachschule für Sozialpflege Augsburg  ";"Predigerberg 1";"86150";"Augsburg";"www.bs3-augsburg.de";"/schule/8267.html"
"8484";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule f.Altenpflegehilfe der Berufsfachschulen Heimerer GmbH Augsburg ";"Hermanstr. 11";"86150";"Augsburg";"heimerer.de";"/schule/8484.html"
"0018";"Gymnasium";"Gymnasium bei St.Stephan Augsburg   ";"Gallusplatz 2";"86152";"Augsburg";"www.st-stephan.de";"/schule/0018.html"
"0019";"Gymnasium";"Peutinger-Gymnasium Augsburg   ";"An der Blauen Kappe 10";"86152";"Augsburg";"www.peutinger-gymnasium-augsburg.de";"/schule/0019.html"
"0022";"Gymnasium";"Städtisches Jakob-Fugger-Gymnasium Augsburg  ";"Kriemhildenstr. 5";"86152";"Augsburg";"www.jakob-fugger-gymnasium.de";"/schule/0022.html"
"0023";"Gymnasium";"Maria-Ward-Gymnasium Augsburg d. Schulwerks d. Diözese Augsburg  ";"Frauentorstr. 26";"86152";"Augsburg";"www.mwg-augsburg.de";"/schule/0023.html"
"0024";"Gymnasium";"A.B. von Stettensches Institut Augsburg -Gymnasium-  ";"Am Katzenstadel 18a";"86152";"Augsburg";"www.stetten-institut.de";"/schule/0024.html"
"0417";"Realschule";"Agnes-Bernauer-Schule der Stadt Augsburg, Realschule für Mädchen ";"Auf dem Kreuz 36";"86152";"Augsburg";"www.agnes.de";"/schule/0417.html"
"0419";"Realschule";"Maria-Ward-Realschule Augsburg d. Schulwerks d. Diözese Augsburg  ";"Frauentorstr. 26";"86152";"Augsburg";"www.mw-augsburg.de";"/schule/0419.html"
"0420";"Realschule";"A.B. von Stettensches Institut Augsburg Realschule für Mädchen  ";"Am Katzenstadel 18 a";"86152";"Augsburg";"www.stetten-institut.de";"/schule/0420.html"
"0681";"Abendrealschule";"Abendrealschule für Berufstätige der Stadt Augsburg  ";"Auf dem Kreuz 36";"86152";"Augsburg";"www.abendrealschule-augsburg.de";"/schule/0681.html"
"8056";"Berufsschule";"Städt. Berufsschule IV Augsburg Welser-Schule  ";"Jesuitengasse 14";"86152";"Augsburg";"www.welserschule.de";"/schule/8056.html"
"8113";"Berufsfachs. f. Hauswirtschaft u. Sozialberufe";"Berufsfachschule für Ernährung und Versorgung Maria Stern Augsburg des Schulwerks der Diözese Augsburg";"Inneres Pfaffengäßchen 3";"86152";"Augsburg";"www.bfs-mariastern.de";"/schule/8113.html"
"8158";"Fachakademie";"Fachakademie für Sozialpädagogik Maria Stern Augsburg des Schulwerks der Diözese Augsburg";"Inneres Pfaffengäßchen 3";"86152";"Augsburg";"www.faks-augsburg.de";"/schule/8158.html"
"8502";"Grund- u. Mittelschule";"St.-Georg-Mittelschule Augsburg   ";"Auf dem Kreuz 25";"86152";"Augsburg";"www.st-georg-vs.de";"/schule/8502.html"
